"","Anomaly Score"
"Image38295","43.28092632753078"
"Image38296","7.938255319169865"
"Image38297","91.0465441432809"
"Image38298","37.39668933309639"
"Image38299","73.41130250898465"
"Image38300","51.11844890453877"
"Image38301","72.73613920723035"
"Image38302","32.66748381413808"
"Image38303","57.669204373951736"
"Image38304","38.406665055154114"
"Image38305","26.309835766420946"
"Image38306","91.60711829787766"
"Image38307","30.12010891902022"
"Image38308","65.22511704767423"
"Image38309","21.62094974861851"
"Image38310","70.93649664055081"
"Image38311","70.40969269001982"
"Image38312","67.38829895285737"
"Image38313","23.966750957520055"
"Image38314","60.6748547679723"
"Image38315","59.20722498904447"
"Image38316","92.80070706101652"
"Image38317","16.17999034633445"
"Image38318","43.01065705977014"
"Image38319","46.44592553342139"
"Image38320","52.196404950164776"
"Image38321","73.29743236020634"
"Image38322","92.34369337267182"
"Image38323","70.38558292667165"
"Image38324","87.59893944484769"
"Image38325","12.624379066734011"
"Image38326","61.11122270562484"
"Image38327","39.813334849539466"
"Image38328","23.635621881960255"
"Image38329","11.545035292311104"
"Image38330","72.3327132038122"
"Image38331","43.14870598284164"
"Image38332","65.5189326539485"
"Image38333","68.0797993388501"
"Image38334","55.927366030290266"
"Image38335","33.44141920180562"
"Image38336","31.807868759530066"
"Image38337","32.88634181568308"
"Image38338","6.106149426088298"
"Image38339","82.05365053124929"
"Image38340","56.23579199751886"
"Image38341","31.566318799643454"
"Image38342","8.852536832445377"
"Image38343","56.50571157359094"
"Image38344","52.455534486069396"
"Image38345","46.59982954033177"
"Image38346","61.691595780316675"
"Image38347","45.94970676694688"
"Image38348","87.8302218947723"
"Image38349","97.48932901405377"
"Image38350","68.88141637500968"
"Image38351","54.22179689004111"
"Image38352","28.11696780151465"
"Image38353","1.9403696470212322"
"Image38354","64.794412665045"
"Image38355","70.30233715734633"
"Image38356","4.683917113522391"
"Image38357","27.9335060448725"
"Image38358","18.70274824235192"
"Image38359","39.88048712175332"
"Image38360","28.10634917653843"
"Image38361","20.243802609841996"
"Image38362","7.599393777292607"
"Image38363","75.6807175471082"
"Image38364","43.441745895272156"
"Image38365","75.42713639314647"
"Image38366","69.89755482185308"
"Image38367","54.18590496423488"
"Image38368","41.25015945900124"
"Image38369","79.5968006720144"
"Image38370","14.504296559864969"
"Image38371","79.31754533768756"
"Image38372","55.8009514431296"
"Image38373","30.91163577408282"
"Image38374","14.055171160237585"
"Image38375","76.46029208812915"
"Image38376","88.90737334521266"
"Image38377","54.81018418140799"
"Image38378","97.41477032309399"
"Image38379","1.0609842929483086"
"Image38380","71.20711914088623"
"Image38381","26.47265138197337"
"Image38382","16.18791371408856"
"Image38383","18.457549825338862"
"Image38384","24.691450497799877"
"Image38385","20.208144706002066"
"Image38386","2.1895409916779887"
"Image38387","62.69331882267271"
"Image38388","57.32976700096047"
"Image38389","9.028867766715837"
"Image38390","59.59187991426379"
"Image38391","96.41250091357108"
"Image38392","50.51774429053544"
"Image38393","9.87497923577964"
"Image38394","42.006756815537074"
"Image38395","11.307998637867057"
"Image38396","95.46823541455007"
"Image38397","7.2697246227793695"
"Image38398","84.6237994927419"
"Image38399","19.304650003975837"
"Image38400","86.96613123774638"
"Image38401","56.42790751801087"
"Image38402","70.3826597793033"
"Image38403","57.63417772711316"
"Image38404","88.61039905671726"
"Image38405","34.910202468087434"
"Image38406","6.437984586095794"
"Image38407","82.82951918149658"
"Image38408","81.72265239707608"
"Image38409","45.91835064776725"
"Image38410","21.436793370380496"
"Image38411","26.471707497357446"
"Image38412","42.915754574153326"
"Image38413","18.009243528524493"
"Image38414","46.8277839320343"
"Image38415","11.139654608634812"
"Image38416","68.85988655955478"
"Image38417","33.655060642965395"
"Image38418","46.606824345561776"
"Image38419","38.906790314655034"
"Image38420","71.07357079128266"
"Image38421","42.29811308647632"
"Image38422","15.800714352037858"
"Image38423","72.18630328916164"
"Image38424","98.92911790554109"
"Image38425","61.40091053225267"
"Image38426","88.75196674880678"
"Image38427","34.204181140524994"
"Image38428","64.73603932996814"
"Image38429","79.95392038212519"
"Image38430","23.985324635892265"
"Image38431","64.03460317259211"
"Image38432","95.61318584424258"
"Image38433","87.09244296017013"
"Image38434","53.419474999049164"
"Image38435","65.60256808959885"
"Image38436","77.92562206263408"
"Image38437","8.01818636377067"
"Image38438","54.130731952480865"
"Image38439","80.81450194412511"
"Image38440","36.64434955559134"
"Image38441","95.6189395355435"
"Image38442","14.946291866838477"
"Image38443","94.24946772908149"
"Image38444","25.271427378433966"
"Image38445","6.791951706426863"
"Image38446","40.42471349604278"
"Image38447","63.82509681588779"
"Image38448","29.602494034457884"
"Image38449","39.31500759775079"
"Image38450","55.0505560618508"
"Image38451","1.1578696761871874"
"Image38452","66.85356214149586"
"Image38453","23.918154423559965"
"Image38454","14.024994818357849"
"Image38455","96.3119441036864"
"Image38456","70.76971153805259"
"Image38457","52.47139093923742"
"Image38458","84.72368331167912"
"Image38459","92.10960098002623"
"Image38460","72.77732407928772"
"Image38461","35.78931257288227"
"Image38462","36.29873671888589"
"Image38463","37.19807450636819"
"Image38464","30.436425554725872"
"Image38465","47.643395857025496"
"Image38466","2.5249780377979016"
"Image38467","67.73459568354562"
"Image38468","92.62132193343757"
"Image38469","46.75308379816263"
"Image38470","48.818336845646414"
"Image38471","14.602261973654347"
"Image38472","70.36480287041378"
"Image38473","39.27602228825864"
"Image38474","61.707091378422746"
"Image38475","16.84738425279814"
"Image38476","33.29422119152831"
"Image38477","70.48215106750507"
"Image38478","77.29141062562891"
"Image38479","55.96087239378043"
"Image38480","10.905555073904697"
"Image38481","74.28145917590064"
"Image38482","59.82079737764718"
"Image38483","14.547382878134057"
"Image38484","52.22401464730053"
"Image38485","31.784901558261005"
"Image38486","20.987087658212094"
"Image38487","60.164628067530096"
"Image38488","78.2109013962421"
"Image38489","8.38317407393805"
"Image38490","49.55853013625186"
"Image38491","90.0143193989363"
"Image38492","42.274563977615024"
"Image38493","4.32373404568843"
"Image38494","37.170074949475456"
"Image38495","68.77576446769518"
"Image38496","88.92475411541164"
"Image38497","23.361014474154974"
"Image38498","22.945863477827903"
"Image38499","35.4595288615103"
"Image38500","38.251360502271055"
"Image38501","70.15679480151815"
"Image38502","2.225665283368235"
"Image38503","24.217507171880136"
"Image38504","77.59902403049945"
"Image38505","2.4363446374876174"
"Image38506","60.71684712234281"
"Image38507","21.980389927405877"
"Image38508","11.961115336149962"
"Image38509","59.62254795472541"
"Image38510","88.28436111150639"
"Image38511","14.312757519520693"
"Image38512","97.44771393349474"
"Image38513","4.416869967430104"
"Image38514","72.25673926739898"
"Image38515","89.65099101393935"
"Image38516","1.398437554893731"
"Image38517","58.859689107837525"
"Image38518","45.85552263031085"
"Image38519","20.164278600091833"
"Image38520","16.736088760682776"
"Image38521","49.91235923084131"
"Image38522","61.49766461213329"
"Image38523","76.49193133995756"
"Image38524","49.241540530897964"
"Image38525","30.532369767541756"
"Image38526","65.33361493701346"
"Image38527","83.31327973137995"
"Image38528","8.110885646985782"
"Image38529","31.092444363831284"
"Image38530","8.559330632467866"
"Image38531","97.36009799008269"
"Image38532","77.79185994191388"
"Image38533","25.28917089169745"
"Image38534","15.79724013404203"
"Image38535","19.053363119379124"
"Image38536","18.873009144840438"
"Image38537","60.31210950805754"
"Image38538","53.189126071927646"
"Image38539","93.43516295736684"
"Image38540","3.89048299030123"
"Image38541","34.523496754731894"
"Image38542","99.80513642043633"
"Image38543","99.96380452588771"
"Image38544","97.13838464532999"
"Image38545","38.16694632456997"
"Image38546","64.02214512840416"
"Image38547","50.491263546578764"
"Image38548","1.0815683953742994"
"Image38549","30.838219883113247"
"Image38550","57.81459549839708"
"Image38551","1.802076746865581"
"Image38552","47.947066139643006"
"Image38553","82.93598768643591"
"Image38554","24.44468528073574"
"Image38555","6.385175461802229"
"Image38556","6.779198611508305"
"Image38557","11.816236694052122"
"Image38558","62.69070336341473"
"Image38559","79.7208377488425"
"Image38560","36.9161147236025"
"Image38561","39.9427466783946"
"Image38562","23.920898484234968"
"Image38563","20.47019450425643"
"Image38564","98.67826549804727"
"Image38565","84.06881520632668"
"Image38566","24.27736890471278"
"Image38567","94.46309011916722"
"Image38568","10.330115797001481"
"Image38569","6.421800566006366"
"Image38570","17.606807569846048"
"Image38571","5.337268939197314"
"Image38572","39.025424830745195"
"Image38573","9.034270607101579"
"Image38574","57.18714625367646"
"Image38575","31.568652118433935"
"Image38576","24.998736531162066"
"Image38577","48.25118253906223"
"Image38578","6.891205344229772"
"Image38579","48.39275893432104"
"Image38580","63.645076069637"
"Image38581","75.51065827570137"
"Image38582","90.5162875914259"
"Image38583","98.86180137214538"
"Image38584","46.48800654557557"
"Image38585","55.66873267905084"
"Image38586","56.50447241004478"
"Image38587","71.38892528122624"
"Image38588","15.505739637243895"
"Image38589","23.152060607152276"
"Image38590","45.467398352979664"
"Image38591","21.27074374805488"
"Image38592","36.968278989938156"
"Image38593","48.12798404063437"
"Image38594","79.53085596373633"
"Image38595","2.731120103091816"
"Image38596","40.35176614037867"
"Image38597","16.36450408950949"
"Image38598","37.598011292051595"
"Image38599","18.536213448974223"
"Image38600","36.08400838875284"
"Image38601","13.58716541364824"
"Image38602","26.660071392475608"
"Image38603","30.064579402618605"
"Image38604","94.18227439864727"
"Image38605","34.67179647468519"
"Image38606","89.12126591139582"
"Image38607","57.309893531733906"
"Image38608","30.712592784848976"
"Image38609","65.46674037745008"
"Image38610","23.390138964963004"
"Image38611","55.84906886681748"
"Image38612","28.544565043003473"
"Image38613","43.530941006913075"
"Image38614","65.391592156106"
"Image38615","48.911275047971586"
"Image38616","30.68989294216143"
"Image38617","35.04965267400423"
"Image38618","19.912832169519167"
"Image38619","75.18362145257267"
"Image38620","7.955464350254839"
"Image38621","69.22363419642099"
"Image38622","72.66393054839912"
"Image38623","61.29526070811618"
"Image38624","76.83528100617417"
"Image38625","39.28986752844655"
"Image38626","21.407019776265226"
"Image38627","74.80190480139842"
"Image38628","62.75097712862456"
"Image38629","89.32425796400898"
"Image38630","6.059939646323957"
"Image38631","44.81558495779251"
"Image38632","55.94985929770887"
"Image38633","75.20158107797947"
"Image38634","20.6138326364934"
"Image38635","75.89954668568502"
"Image38636","39.74126660969369"
"Image38637","78.17560517573743"
"Image38638","69.00104328572145"
"Image38639","91.8294676653144"
"Image38640","45.71712159657569"
"Image38641","79.53970114408814"
"Image38642","54.88017257904702"
"Image38643","27.17215408699051"
"Image38644","22.341283870817175"
"Image38645","8.223834299450822"
"Image38646","40.221901797488435"
"Image38647","37.09025798664889"
"Image38648","8.155910127823427"
"Image38649","88.54104804412178"
"Image38650","51.108918995208285"
"Image38651","90.00364317081542"
"Image38652","17.299484930289672"
"Image38653","97.78784483992149"
"Image38654","47.93542512684112"
"Image38655","77.78357659817841"
"Image38656","41.51283818546205"
"Image38657","13.660223247334565"
"Image38658","20.109696094325475"
"Image38659","86.06878321191631"
"Image38660","37.93318888408161"
"Image38661","48.20705004139973"
"Image38662","4.3936312286564405"
"Image38663","26.04016504606304"
"Image38664","18.131770052952298"
"Image38665","99.40858548414222"
"Image38666","7.490324576165357"
"Image38667","94.69013455374902"
"Image38668","12.149132301107622"
"Image38669","36.577392297443765"
"Image38670","18.886835111846825"
"Image38671","87.78146803844557"
"Image38672","79.07255034669164"
"Image38673","11.555382404547446"
"Image38674","28.59875060192865"
"Image38675","20.267807044003156"
"Image38676","39.754817890607335"
"Image38677","99.60393775399467"
"Image38678","1.7788670468194616"
"Image38679","25.67362976538913"
"Image38680","97.52385193370985"
"Image38681","94.27434201673516"
"Image38682","74.25154770782787"
"Image38683","77.5262762140837"
"Image38684","97.64123004817556"
"Image38685","82.95898140598163"
"Image38686","85.6139026362132"
"Image38687","63.78196956592415"
"Image38688","59.3155517421123"
"Image38689","21.89566069651193"
"Image38690","20.541794043438113"
"Image38691","36.460641185500236"
"Image38692","78.4455395950348"
"Image38693","25.797099384594947"
"Image38694","79.64529917202037"
"Image38695","85.72419019728608"
"Image38696","9.875546437163885"
"Image38697","65.89753848963466"
"Image38698","99.02136083287328"
"Image38699","69.90017839486622"
"Image38700","44.91737536811219"
"Image38701","21.3087401294509"
"Image38702","8.664570847560764"
"Image38703","63.012297328706026"
"Image38704","76.85209571796301"
"Image38705","70.2866688141999"
"Image38706","77.66253285810167"
"Image38707","95.26365715404091"
"Image38708","79.96642463775542"
"Image38709","79.84109340275556"
"Image38710","38.78308446892162"
"Image38711","77.98331813912193"
"Image38712","8.757824452821584"
"Image38713","91.37340631986035"
"Image38714","68.61687833378905"
"Image38715","83.08679628003705"
"Image38716","6.538460508108555"
"Image38717","14.155497307649938"
"Image38718","62.730974276145645"
"Image38719","78.37124512970793"
"Image38720","91.10199509075866"
"Image38721","10.630938547646627"
"Image38722","66.19293103319642"
"Image38723","19.64614217095336"
"Image38724","11.508938255704551"
"Image38725","25.812478174300978"
"Image38726","60.98868359146009"
"Image38727","85.10867961861747"
"Image38728","39.035583415827254"
"Image38729","67.52196573441627"
"Image38730","60.43435776436201"
"Image38731","21.738702594368288"
"Image38732","52.63063861595192"
"Image38733","96.96895178555204"
"Image38734","95.4162823427753"
"Image38735","49.265037138235385"
"Image38736","7.121444005860834"
"Image38737","90.27000525108755"
"Image38738","82.55950590691181"
"Image38739","26.575402392765692"
"Image38740","81.42886321702348"
"Image38741","35.52455771157051"
"Image38742","91.11976109781926"
"Image38743","97.23358472960146"
"Image38744","41.513441377243986"
"Image38745","11.375689422464545"
"Image38746","95.39244969008432"
"Image38747","39.446941391206046"
"Image38748","29.721224016444115"
"Image38749","67.47717092490443"
"Image38750","93.64479878717606"
"Image38751","16.219317075095788"
"Image38752","91.07056140303207"
"Image38753","18.372816754183223"
"Image38754","47.73672643895927"
"Image38755","5.857805717303577"
"Image38756","42.19552866835372"
"Image38757","62.56595161274133"
"Image38758","65.3296837100027"
"Image38759","87.28654763766762"
"Image38760","30.502214866064588"
"Image38761","4.343946079249999"
"Image38762","67.90658763404612"
"Image38763","19.865636164779193"
"Image38764","14.557956566386206"
"Image38765","83.25639591820891"
"Image38766","90.57107234882001"
"Image38767","62.76736126451252"
"Image38768","95.57906487034604"
"Image38769","31.727365581276523"
"Image38770","73.29425155993208"
"Image38771","50.283973350064024"
"Image38772","17.227290290346666"
"Image38773","17.075512061727277"
"Image38774","71.41630048009256"
"Image38775","88.27754603664391"
"Image38776","83.32730478768397"
"Image38777","17.946502514753053"
"Image38778","97.56480253532503"
"Image38779","20.451351469510158"
"Image38780","14.909237593126397"
"Image38781","45.00703011490569"
"Image38782","52.536284019490196"
"Image38783","12.790671599897543"
"Image38784","92.35317120656657"
"Image38785","88.5814628453495"
"Image38786","23.90156397411891"
"Image38787","37.695198549505605"
"Image38788","45.98761064975282"
"Image38789","17.27007122853284"
"Image38790","6.6113777803808675"
"Image38791","43.73780516002976"
"Image38792","56.400675207003424"
"Image38793","11.065066646335103"
"Image38794","55.98151692978502"
"Image38795","7.2751906734863345"
"Image38796","37.61953160627306"
"Image38797","52.79126951877414"
"Image38798","45.92484794282359"
"Image38799","34.495009592530934"
"Image38800","21.651359759031113"
"Image38801","90.93317056572924"
"Image38802","93.70087186766342"
"Image38803","86.73967259402609"
"Image38804","17.45934909307786"
"Image38805","9.863751058791028"
"Image38806","61.199639987521905"
"Image38807","59.11895406708801"
"Image38808","77.27596351539478"
"Image38809","30.10524877196279"
"Image38810","99.43649596677473"
"Image38811","34.67893039677716"
"Image38812","10.235836720548601"
"Image38813","95.39789291152854"
"Image38814","10.274981920035916"
"Image38815","32.10335221637649"
"Image38816","28.61509432534951"
"Image38817","28.304888434043146"
"Image38818","15.452864003680066"
"Image38819","89.88128131190749"
"Image38820","7.910917451028196"
"Image38821","96.5990130904697"
"Image38822","15.775841236005377"
"Image38823","2.5915392856968094"
"Image38824","61.17868944536409"
"Image38825","68.49893422034357"
"Image38826","38.40253993091469"
"Image38827","38.9653153869808"
"Image38828","99.70873648743249"
"Image38829","94.64941753110399"
"Image38830","83.07607372581153"
"Image38831","80.1291232611157"
"Image38832","5.5607945783676875"
"Image38833","32.865680840687475"
"Image38834","37.224183996997915"
"Image38835","1.1417841603693897"
"Image38836","63.73188527356434"
"Image38837","6.792918946735793"
"Image38838","6.187857547039289"
"Image38839","72.61661778673972"
"Image38840","25.503203820770022"
"Image38841","30.9736246195216"
"Image38842","71.5843621135892"
"Image38843","93.75250180749491"
"Image38844","55.22639925698058"
"Image38845","94.87303276891862"
"Image38846","87.72623274066136"
"Image38847","65.30186825736307"
"Image38848","17.551563861745734"
"Image38849","82.0530108145753"
"Image38850","35.39029846576862"
"Image38851","65.34132933650599"
"Image38852","98.32407690255506"
"Image38853","92.96692206550594"
"Image38854","39.278837345698605"
"Image38855","67.85601008037564"
"Image38856","93.34540645779157"
"Image38857","22.33661053915176"
"Image38858","43.94756759699774"
"Image38859","10.365255988933056"
"Image38860","22.17105622787418"
"Image38861","96.79224573196971"
"Image38862","58.188781261057855"
"Image38863","93.77399262907889"
"Image38864","47.61400701166719"
"Image38865","21.35378284602515"
"Image38866","5.506089891986048"
"Image38867","29.224203263246014"
"Image38868","37.766270563918404"
"Image38869","45.75749170613475"
"Image38870","57.82979798616919"
"Image38871","86.33681684006427"
"Image38872","42.47547560152508"
"Image38873","66.13234151430433"
"Image38874","8.694401302072016"
"Image38875","87.99412759126318"
"Image38876","98.52742717483696"
"Image38877","32.017118325462086"
"Image38878","77.17496804014647"
"Image38879","77.41602136650613"
"Image38880","32.574799149605056"
"Image38881","11.87350278236351"
"Image38882","14.230816115784314"
"Image38883","13.035614614225633"
"Image38884","80.7983497447352"
"Image38885","2.288604309028848"
"Image38886","31.27354238337699"
"Image38887","57.2404162826001"
"Image38888","44.64327878679273"
"Image38889","75.91096020448884"
"Image38890","14.837010260539653"
"Image38891","12.9375814237976"
"Image38892","33.887769729801256"
"Image38893","26.062982328175867"
"Image38894","34.209848668691684"
"Image38895","36.14710838526184"
"Image38896","77.2478022213379"
"Image38897","9.964298272450465"
"Image38898","5.225855217627386"
"Image38899","22.179515532480572"
"Image38900","17.559878351145457"
"Image38901","69.77796094807283"
"Image38902","58.206446399531764"
"Image38903","53.52395074297138"
"Image38904","24.711068286298545"
"Image38905","92.51614134612088"
"Image38906","4.098472964401053"
"Image38907","20.35803679031134"
"Image38908","95.6930851947379"
"Image38909","77.09052338589082"
"Image38910","36.885007388655175"
"Image38911","66.5228881142476"
"Image38912","22.267549040009996"
"Image38913","61.51355001336135"
"Image38914","67.11700696388634"
"Image38915","41.22279622562326"
"Image38916","34.53515276620676"
"Image38917","80.93494791572894"
"Image38918","76.68845531464966"
"Image38919","55.483672708773845"
"Image38920","70.71882699156332"
"Image38921","97.53692386294064"
"Image38922","58.18380290196767"
"Image38923","34.18135521169657"
"Image38924","58.93319953579823"
"Image38925","63.01400934880831"
"Image38926","63.03048216038414"
"Image38927","96.36954382194729"
"Image38928","16.40539970992628"
"Image38929","14.76681095799189"
"Image38930","96.95834165318642"
"Image38931","73.6650923896619"
"Image38932","74.50236429734929"
"Image38933","3.6582153027104503"
"Image38934","45.57889014884463"
"Image38935","64.686301998298"
"Image38936","8.884013301860351"
"Image38937","27.249956713378236"
"Image38938","7.851026700985242"
"Image38939","46.60168055658256"
"Image38940","73.07810178970247"
"Image38941","45.76668216031065"
"Image38942","71.4779653705509"
"Image38943","67.5787456708628"
"Image38944","21.58643794797194"
"Image38945","26.217079261041825"
"Image38946","95.83502354026831"
"Image38947","68.01547304959927"
"Image38948","35.37247149885846"
"Image38949","63.04539181786362"
"Image38950","5.761680046906454"
"Image38951","39.981334347047415"
"Image38952","52.62248105254143"
"Image38953","19.829286895153523"
"Image38954","16.625447901827073"
"Image38955","99.69742114536874"
"Image38956","95.89762929052361"
"Image38957","7.531105468562467"
"Image38958","63.652349478374596"
"Image38959","69.98719444999448"
"Image38960","19.33900602696118"
"Image38961","56.78816135710974"
"Image38962","86.89260540979548"
"Image38963","17.335413889302046"
"Image38964","10.567843708273008"
"Image38965","5.28457147410944"
"Image38966","41.89725201327821"
"Image38967","77.8381104705273"
"Image38968","37.46066655763905"
"Image38969","8.535697672321906"
"Image38970","60.42165214941249"
"Image38971","99.91318753887342"
"Image38972","24.033580050711553"
"Image38973","59.47429697580817"
"Image38974","84.67931738233798"
"Image38975","34.34362100928195"
"Image38976","25.98181589716827"
"Image38977","69.12009091586023"
"Image38978","30.867060878547722"
"Image38979","51.18088190287627"
"Image38980","2.708147292443864"
"Image38981","29.214179615369467"
"Image38982","23.828782503857386"
"Image38983","31.27253090995329"
"Image38984","8.52877340033023"
"Image38985","2.122694669755894"
"Image38986","34.873947902410436"
"Image38987","22.04991154697556"
"Image38988","56.65533726324842"
"Image38989","21.887915746769842"
"Image38990","17.94129443729644"
"Image38991","85.71343309342384"
"Image38992","32.312654443290725"
"Image38993","20.18350303570101"
"Image38994","83.59894133133756"
"Image38995","98.65614139454989"
"Image38996","6.38892135839143"
"Image38997","6.552483128026689"
"Image38998","33.50729837037552"
"Image38999","75.71783424213297"
"Image39000","52.327606257921026"
"Image39001","54.33100462127629"
"Image39002","79.6556812345022"
"Image39003","95.54707359858554"
"Image39004","14.636167142710917"
"Image39005","87.84736248958023"
"Image39006","31.724814659988976"
"Image39007","95.89066564090972"
"Image39008","83.66237718352335"
"Image39009","45.07766276635012"
"Image39010","47.57686718432735"
"Image39011","67.49367410856262"
"Image39012","89.56274497144679"
"Image39013","19.891417862950497"
"Image39014","91.94061009262526"
"Image39015","72.43610888976676"
"Image39016","67.97703392925929"
"Image39017","54.534500439990616"
"Image39018","17.67345025677247"
"Image39019","31.47058994160363"
"Image39020","50.63200482711702"
"Image39021","30.736453794354755"
"Image39022","58.15953050996789"
"Image39023","47.15915157527575"
"Image39024","10.368887030882073"
"Image39025","33.411989770232736"
"Image39026","11.496136186601584"
"Image39027","93.64369037544363"
"Image39028","77.0279156876736"
"Image39029","41.32351929305253"
"Image39030","8.372093470819824"
"Image39031","31.492755562888387"
"Image39032","44.45145683523214"
"Image39033","70.58669253098994"
"Image39034","30.1991863390822"
"Image39035","67.94224967150525"
"Image39036","42.763771126016564"
"Image39037","26.32663675924629"
"Image39038","70.60805430254429"
"Image39039","70.55615763194457"
"Image39040","42.626079114007624"
"Image39041","11.734295893880464"
"Image39042","11.604624169789117"
"Image39043","20.20374544395653"
"Image39044","38.026776086888255"
"Image39045","26.553511599647337"
"Image39046","42.03915904562872"
"Image39047","36.32015404098806"
"Image39048","98.66978263398994"
"Image39049","64.20363210943813"
"Image39050","23.633810620956947"
"Image39051","58.90796017000021"
"Image39052","59.533094975256084"
"Image39053","80.49431176713458"
"Image39054","54.15778993946891"
"Image39055","53.27899518083624"
"Image39056","91.49299759938212"
"Image39057","64.74572717894793"
"Image39058","42.28092703865261"
"Image39059","36.35310343692926"
"Image39060","18.673504043557074"
"Image39061","17.461540586822444"
"Image39062","37.66903932474922"
"Image39063","99.95473212709165"
"Image39064","24.96952453021951"
"Image39065","98.07276833275937"
"Image39066","65.2184814697392"
"Image39067","59.55830770442949"
"Image39068","7.387551576252554"
"Image39069","67.6049484597193"
"Image39070","24.850294336079045"
"Image39071","2.2506417569634913"
"Image39072","99.86860360079719"
"Image39073","78.59766051205298"
"Image39074","88.7289624909883"
"Image39075","16.12699859723483"
"Image39076","59.523438057334765"
"Image39077","5.546993646307896"
"Image39078","62.421710686130695"
"Image39079","18.16277827005548"
"Image39080","9.466750328964048"
"Image39081","38.73267067904279"
"Image39082","56.39069887625673"
"Image39083","95.1695000616914"
"Image39084","13.462178253011825"
"Image39085","6.259946511250084"
"Image39086","72.8171247080464"
"Image39087","44.12822613221108"
"Image39088","49.354488796780835"
"Image39089","99.18975494074611"
"Image39090","68.76684239249239"
"Image39091","3.0976686510793403"
"Image39092","34.33488802927458"
"Image39093","24.161416743416513"
"Image39094","32.3976265061883"
"Image39095","3.8617519303267653"
"Image39096","89.66077949005695"
"Image39097","15.537031967404841"
"Image39098","19.603266893959272"
"Image39099","56.98398157790612"
"Image39100","3.1712036629726605"
"Image39101","61.80571311872902"
"Image39102","62.02763146271838"
"Image39103","88.69861902326713"
"Image39104","15.163408878190454"
"Image39105","94.38040485457334"
"Image39106","76.15452292902758"
"Image39107","95.77516641174299"
"Image39108","54.1713320427902"
"Image39109","48.67517314825764"
"Image39110","79.8532337906944"
"Image39111","84.61796015000672"
"Image39112","12.287195440322996"
"Image39113","6.391406650255087"
"Image39114","93.84968748164202"
"Image39115","31.92680606765222"
"Image39116","70.15894066704796"
"Image39117","72.10365511295699"
"Image39118","98.15318501906054"
"Image39119","71.8528942356344"
"Image39120","16.53876888263431"
"Image39121","11.975377634333503"
"Image39122","9.892188611253243"
"Image39123","60.3324350775554"
"Image39124","40.17898102181546"
"Image39125","30.999107383235213"
"Image39126","12.693342865045818"
"Image39127","26.990937275014343"
"Image39128","24.3611457027342"
"Image39129","8.551663756635804"
"Image39130","32.6837926498179"
"Image39131","29.820744504594106"
"Image39132","20.916808965880392"
"Image39133","23.15964606510547"
"Image39134","64.95082064055174"
"Image39135","75.64723509643117"
"Image39136","55.244398701651484"
"Image39137","52.389564005991275"
"Image39138","85.83708871339454"
"Image39139","44.09183984781207"
"Image39140","69.03095157762876"
"Image39141","47.92406212957363"
"Image39142","45.97311234274744"
"Image39143","35.42207730708205"
"Image39144","41.77886535155468"
"Image39145","8.272669722551628"
"Image39146","6.841882101818183"
"Image39147","68.5988801563728"
"Image39148","38.09778729458324"
"Image39149","64.37173299175745"
"Image39150","34.8706650566591"
"Image39151","42.75247575692262"
"Image39152","42.98263463687751"
"Image39153","59.607439372617456"
"Image39154","98.39227552075735"
"Image39155","40.0860572283103"
"Image39156","35.942927795061294"
"Image39157","36.79931039829928"
"Image39158","86.89436847365025"
"Image39159","88.00930700323096"
"Image39160","12.632801964905292"
"Image39161","53.2630759185862"
"Image39162","2.5687904557540504"
"Image39163","34.39776375705002"
"Image39164","8.295392368417296"
"Image39165","41.84996393562759"
"Image39166","88.21709832233817"
"Image39167","81.05848316140222"
"Image39168","83.38480932772211"
"Image39169","22.087970122557657"
"Image39170","43.83387915743029"
"Image39171","14.078629459809152"
"Image39172","14.211168911100767"
"Image39173","19.270015112809663"
"Image39174","18.536929371633004"
"Image39175","31.846536490846255"
"Image39176","36.29491294585978"
"Image39177","36.25047627803132"
"Image39178","97.61182387868456"
"Image39179","20.031522980477863"
"Image39180","46.4140774984932"
"Image39181","76.4954218425736"
"Image39182","13.077148458277186"
"Image39183","32.63656945105759"
"Image39184","49.44663599134105"
"Image39185","13.947901519250996"
"Image39186","59.06495493501312"
"Image39187","84.62708829047989"
"Image39188","97.5811843603806"
"Image39189","91.11499634243212"
"Image39190","29.66976358796004"
"Image39191","17.788186827585747"
"Image39192","92.85968924214988"
"Image39193","32.438856005810024"
"Image39194","24.092886182793624"
"Image39195","98.21465632667953"
"Image39196","49.75300143534728"
"Image39197","79.78308803005434"
"Image39198","64.25911580160599"
"Image39199","80.0729642679663"
"Image39200","83.6306141688311"
"Image39201","9.122130646814956"
"Image39202","21.893378828498676"
"Image39203","15.267138486599356"
"Image39204","63.74102886518831"
"Image39205","68.98301259395063"
"Image39206","96.8271857642919"
"Image39207","40.777829936298076"
"Image39208","94.30149710798271"
"Image39209","99.16808277619369"
"Image39210","97.04861618532257"
"Image39211","71.5453844092999"
"Image39212","92.46251712947333"
"Image39213","16.515041488203913"
"Image39214","77.31103734897441"
"Image39215","2.2883148596706886"
"Image39216","51.506479417141165"
"Image39217","51.75248631839358"
"Image39218","7.446685719116092"
"Image39219","67.64694949516907"
"Image39220","48.679951054936154"
"Image39221","75.64780339015161"
"Image39222","25.57112373899772"
"Image39223","24.770854107520435"
"Image39224","91.64596104189195"
"Image39225","96.3676528223765"
